iso2c,iso3c,country,year,gdp_percap,life_expect,population,birth_rate,neonat_mortal_rate,region,income
GT,GTM,Guatemala,2013,7206.66023796098,71.4863902439024,15690793,27.465,14.3,Latin America & Caribbean,Lower middle income
GT,GTM,Guatemala,1993,3785.09173930729,63.8563902439024,9860063,37.642,26.3,Latin America & Caribbean,Lower middle income
GT,GTM,Guatemala,2011,6798.84273368398,71.0104146341463,15049280,28.182,15.3,Latin America & Caribbean,Lower middle income
GT,GTM,Guatemala,2010,6532.75761376872,70.7754634146341,14732261,28.574,15.8,Latin America & Caribbean,Lower middle income
GT,GTM,Guatemala,1992,3646.53291687937,63.311756097561,9619113,37.878,27.1,Latin America & Caribbean,Lower middle income
GT,GTM,Guatemala,2007,6280.30898575722,70.1107804878049,13797629,30.085,17,Latin America & Caribbean,Lower middle income
GT,GTM,Guatemala,2008,6468.71337974162,70.3281463414634,14106687,29.519,16.6,Latin America & Caribbean,Lower middle income
GT,GTM,Guatemala,2014,7476.09238446357,71.7224146341463,16015494,27.112,13.8,Latin America & Caribbean,Lower middle income
GU,GUM,Guam,2010,,78.1008780487805,159440,17.778,,East Asia & Pacific,High income
GU,GUM,Guam,2003,,76.1312682926829,157823,20.434,,East Asia & Pacific,High income
GU,GUM,Guam,2009,,77.8395609756098,158621,17.987,,East Asia & Pacific,High income
GU,GUM,Guam,2014,,79.1260243902439,167543,17.287,,East Asia & Pacific,High income
GU,GUM,Guam,2000,,75.0980243902439,155328,21.936,,East Asia & Pacific,High income
GU,GUM,Guam,2001,,75.452756097561,156417,21.466,,East Asia & Pacific,High income
GU,GUM,Guam,1994,,73.0839512195122,142806,23.718,,East Asia & Pacific,High income
GU,GUM,Guam,2004,,76.4476829268293,158194,19.916,,East Asia & Pacific,High income
GU,GUM,Guam,1993,,72.8045365853659,139820,24.076,,East Asia & Pacific,High income
GU,GUM,Guam,2008,,77.5757317073171,158310,18.255,,East Asia & Pacific,High income
GU,GUM,Guam,2005,,76.7475365853659,158401,19.424,,East Asia & Pacific,High income
GU,GUM,Guam,1995,,73.3813170731707,145562,23.439,,East Asia & Pacific,High income
GU,GUM,Guam,1997,,74.034,150306,22.967,,East Asia & Pacific,High income
GU,GUM,Guam,1999,,74.738487804878,153951,22.343,,East Asia & Pacific,High income
GU,GUM,Guam,2011,,78.3595853658537,160858,17.621,,East Asia & Pacific,High income
GU,GUM,Guam,2006,,77.0325609756098,158429,18.977,,East Asia & Pacific,High income
GU,GUM,Guam,2002,,75.7986585365854,157241,20.956,,East Asia & Pacific,High income
GU,GUM,Guam,1998,,74.3822926829268,152275,22.684,,East Asia & Pacific,High income
GU,GUM,Guam,2012,,78.617512195122,162807,17.497,,East Asia & Pacific,High income
GU,GUM,Guam,2007,,77.3074146341463,158332,18.586,,East Asia & Pacific,High income
GU,GUM,Guam,1992,,72.5400731707317,136696,24.526,,East Asia & Pacific,High income
GU,GUM,Guam,1990,,72.0440975609756,130482,25.615,,East Asia & Pacific,High income
GU,GUM,Guam,2013,,78.872512195122,165121,17.389,,East Asia & Pacific,High income
GU,GUM,Guam,1996,,73.6991707317073,148060,23.206,,East Asia & Pacific,High income
GU,GUM,Guam,1991,,72.2876097560976,133553,25.055,,East Asia & Pacific,High income
GW,GNB,Guinea-Bissau,1998,961.58186204827,51.1306341463415,1260424,41.691,58.3,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1997,1351.88547681278,50.9620975609756,1233520,42.156,59.5,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1990,972.758405297046,49.0763170731707,1056208,45.429,65.4,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1995,1147.20433052183,50.5678536585366,1180877,43.153,61.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2003,1030.71008573842,51.9367804878049,1401716,39.962,52.5,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1999,965.39725044838,51.2904634146342,1287727,41.262,57.1,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1994,1100.41477164513,50.3270243902439,1155111,43.657,62.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2010,1299.72630061008,53.8143658536585,1634196,38.444,45.5,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1993,1067.55339585269,50.0540487804878,1129706,44.146,63.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2014,1405.98989326315,55.1600487804878,1800513,37.097,40.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2008,1236.2867561989,53.1547317073171,1561293,38.881,48.2,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2004,1065.4179709174,52.1260487804878,1431816,39.713,51.9,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1996,1275.43105261344,50.777243902439,1207006,42.648,60.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2007,1200.96480089469,52.8554634146342,1527342,39.078,49.3,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2006,1158.33576604352,52.5825365853659,1494603,39.276,50.4,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2009,1258.31975553077,53.4766341463415,1596832,38.675,46.9,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1991,1032.94402110013,49.4235365853659,1080191,45.032,64.7,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,1992,1044.40708219072,49.7517317073171,1104708,44.606,64.2,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2013,1382.2885483296,54.8384146341464,1757138,37.503,41.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2000,1019.00744068398,51.4454390243902,1315455,40.876,55.7,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2001,1042.69740623157,51.6018536585366,1343646,40.536,54.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2002,1026.33563840658,51.7637073170732,1372367,40.234,53.6,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2011,1416.31177732793,54.1594146341464,1673509,38.175,44.2,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2005,1122.33178894297,52.3392926829268,1462784,39.485,51.1,Sub-Saharan Africa,Low income
GW,GNB,Guinea-Bissau,2012,1382.50433559991,54.503512195122,1714620,37.863,42.8,Sub-Saharan Africa,Low income
GY,GUY,Guyana,2003,3931.4310989603,65.357756097561,742537,23.173,24.8,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1991,2080.56068801398,63.648512195122,717502,32.293,30,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1998,3465.49068722015,64.6846341463415,737316,27.255,27.3,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2007,5006.18711794114,65.779756097561,745638,20.123,24.1,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2004,4174.70205012288,65.4736585365854,742162,22.336,24.6,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1992,2294.25986613182,63.783243902439,717621,31.782,29.8,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2010,5666.10456163492,66.0427073170732,753362,18.891,23.9,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2008,5188.18198935005,65.8701463414634,748096,19.58,24.1,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1995,2981.57876796871,64.2256585365854,726695,29.725,28.8,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1996,3259.66122737081,64.3794634146342,730193,28.915,28.4,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2002,3890.72388810479,65.2352926829268,743107,24.011,25.1,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1990,1892.50901416507,63.5231707317073,720282,32.713,30.1,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1993,2533.69499575311,63.925243902439,719910,31.178,29.5,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2005,4222.81026470751,65.582512195122,742495,21.528,24.4,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2006,4568.37007362203,65.6848780487805,743705,20.781,24.2,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1997,3504.33201543182,64.5328048780488,733854,28.084,27.9,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2011,6077.18603798605,66.1291463414634,755883,18.77,23.8,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1994,2795.27492195973,64.0733902439025,723230,30.487,29.2,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2013,6890.29123069976,66.3100243902439,761033,18.885,23.5,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2014,7245.24469291777,66.4064146341463,763893,19.065,23.2,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2009,5381.98036259195,65.957,750749,19.164,24,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2012,6465.61262817204,66.2172682926829,758410,18.777,23.7,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,1999,3608.95728213689,64.8319268292683,740189,26.442,26.6,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2000,3630.31232606501,64.9731463414634,742218,25.64,26,Latin America & Caribbean,Lower middle income
GY,GUY,Guyana,2001,3791.75929052299,65.107756097561,743163,24.834,25.5,Latin America & Caribbean,Lower middle income
HK,HKG,"Hong Kong SAR, China",2002,28288.2697961829,81.4780487804878,6744100,7.1,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1997,25399.201414569,80.1268292682927,6489300,9.1,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1994,23026.0067319187,78.5292682926829,6035400,11.9,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2003,29792.930931061,81.3292682926829,6730800,6.9,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1995,23592.435811133,78.6829268292683,6156100,11.2,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1996,23958.7571576833,79.6268292682927,6435500,9.9,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1991,18884.6857713508,77.8829268292683,5752000,12,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1990,17434.4387375371,77.3804878048781,5704500,12,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2012,51274.0603140027,83.4804878048781,7154600,12.8,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2001,27528.1815107663,81.4243902439025,6714300,7.2,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2009,43935.6928282274,82.7756097560976,6972800,11.8,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1992,20347.899141902,77.6780487804878,5800500,12.3,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2014,55346.5558063275,83.9804878048781,7241700,8.6,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1993,21747.0528917536,78.0317073170732,5901000,12,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2006,39940.9227496188,82.3756097560976,6857100,9.6,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2004,33016.9280228517,81.7804878048781,6783500,7.2,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2005,36437.5866753136,81.5804878048781,6813200,8.4,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2011,50085.9593288483,83.4219512195122,7071600,13.5,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2007,43281.0213725346,82.3268292682927,6916300,10.2,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2010,47134.560848342,82.9780487804878,7024200,12.6,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2000,26962.6967634384,80.8780487804878,6665000,8.1,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1998,23963.6005875701,80.1317073170732,6543700,8.1,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2013,53464.9265085994,83.8317073170732,7187500,7.9,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",2008,44800.2386101703,82.3756097560976,6957800,11.3,,East Asia & Pacific,High income
HK,HKG,"Hong Kong SAR, China",1999,24703.1257533895,80.3829268292683,6606500,7.8,,East Asia & Pacific,High income
HN,HND,Honduras,2006,3804.97733828528,71.6724634146342,7007029,26.318,15.3,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1993,2394.39567178998,68.008756097561,5318042,36.814,19.6,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1997,2622.94931186412,69.6307073170732,5855946,34.08,18.5,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1998,2669.21594720623,69.9589756097561,5985675,33.26,18.5,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1995,2438.69165326291,68.8583902439024,5591136,35.569,18.9,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2001,2838.43297640717,70.7121219512195,6371304,30.623,17.3,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2005,3527.93493379774,71.4821707317073,6880181,27.137,15.7,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1999,2602.8226466575,70.2458048780488,6114534,32.403,17.9,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1994,2352.67992422915,68.4368048780488,5455481,36.221,19.2,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1990,2071.68107512938,66.6890487804878,4903363,38.35,21.6,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2008,4255.01275924702,72.0399756097561,7259470,24.728,14.3,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2002,2931.45300759655,70.9110487804878,6499001,29.726,17,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1996,2512.51931425556,69.261512195122,5724587,34.853,18.7,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1992,2260.45444999802,67.5791951219512,5179557,37.359,20.1,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2000,2757.10627874692,70.4941951219512,6243080,31.52,17.6,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2009,4113.0305006327,72.2172195121951,7383098,23.971,13.7,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,1991,2149.8825474847,67.1436341463415,5041050,37.866,20.8,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2011,4433.71931027629,72.5727317073171,7621414,22.622,12.6,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2004,3283.47715656556,71.2928292682927,6753352,27.977,16.1,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2014,4926.616328813,73.1357073170732,7961680,21.203,11.4,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2010,4249.09310308345,72.3939756097561,7503875,23.261,13.1,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2003,3065.80678518273,71.1029512195122,6626304,28.84,16.5,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2007,4074.29609723848,71.8587317073171,7133737,25.514,14.8,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2013,4769.39698663844,72.9428536585366,7849059,21.593,11.8,Latin America & Caribbean,Lower middle income
HN,HND,Honduras,2012,4632.09510795154,72.7550243902439,7736131,22.065,12.2,Latin America & Caribbean,Lower middle income
HR,HRV,Croatia,2003,13644.6131995701,74.6139024390244,4440000,8.9,4.7,Europe & Central Asia,High income
HR,HRV,Croatia,2002,12740.1121215417,74.7173170731707,4440000,9,5,Europe & Central Asia,High income
HR,HRV,Croatia,2009,19393.1114143786,76.1682926829268,4429078,10.1,3.7,Europe & Central Asia,High income
HR,HRV,Croatia,1992,,71.2414634146342,4470000,10.3,7.8,Europe & Central Asia,High income
HR,HRV,Croatia,2007,18921.6247387593,75.7056097560976,4436000,9.4,3.9,Europe & Central Asia,High income
HR,HRV,Croatia,1993,,71.5224390243903,4640000,10.6,7.4,Europe & Central Asia,High income
HR,HRV,Croatia,2012,21016.0187293145,76.9243902439024,4267558,9.8,3.1,Europe & Central Asia,High income
HR,HRV,Croatia,2013,21441.8709467416,77.1268292682927,4255689,9.4,2.9,Europe & Central Asia,High income
HR,HRV,Croatia,2014,21635.1050289927,77.3292682926829,4238389,9.3,2.7,Europe & Central Asia,High income
HR,HRV,Croatia,1999,10102.1657905636,72.6419512195122,4554000,10,5.7,Europe & Central Asia,High income
HR,HRV,Croatia,1998,10207.8383790522,72.3170731707317,4501000,10.4,5.7,Europe & Central Asia,High income
HR,HRV,Croatia,2008,20464.4182063097,75.9121951219512,4434508,9.9,3.8,Europe & Central Asia,High income
HR,HRV,Croatia,2000,11054.4210816656,72.8078048780488,4426000,9.8,5.5,Europe & Central Asia,High income
HR,HRV,Croatia,1996,9127.36839603731,72.3653658536585,4494000,11.8,6,Europe & Central Asia,High income
HR,HRV,Croatia,2010,18981.9956442935,76.4756097560976,4417781,9.8,3.5,Europe & Central Asia,High income
HR,HRV,Croatia,1994,,71.8034146341464,4650000,10.4,6.9,Europe & Central Asia,High income
HR,HRV,Croatia,2006,17009.2199303701,75.8368292682927,4440000,9.33,4,Europe & Central Asia,High income
HR,HRV,Croatia,1991,,72.1853658536586,4510000,11.1,8,Europe & Central Asia,High income
HR,HRV,Croatia,2001,11793.2002324794,74.5129268292683,4440000,9.2,5.3,Europe & Central Asia,High income
HR,HRV,Croatia,1997,9712.82787263142,72.4951219512195,4572000,12.2,5.7,Europe & Central Asia,High income
HR,HRV,Croatia,2005,15535.4407056654,75.2446341463415,4442000,9.563,4.2,Europe & Central Asia,High income
HR,HRV,Croatia,1995,8109.01238491448,72.0843902439024,4669000,10.9,6.4,Europe & Central Asia,High income
HR,HRV,Croatia,2004,14643.2525335966,75.520243902439,4439000,9.1,4.5,Europe & Central Asia,High income
HR,HRV,Croatia,2011,20571.2752844948,76.7756097560976,4280622,9.6,3.3,Europe & Central Asia,High income
HR,HRV,Croatia,1990,,72.1704878048781,4780000,11.6,8.1,Europe & Central Asia,High income
HT,HTI,Haiti,1995,,56.2756585365854,7819806,34.02,33.6,Latin America & Caribbean,Low income
HT,HTI,Haiti,1990,,54.5693170731707,7099733,37.243,39.2,Latin America & Caribbean,Low income
HT,HTI,Haiti,1993,,55.5984634146342,7530703,35.217,35.2,Latin America & Caribbean,Low income
HT,HTI,Haiti,2003,1377.75884035091,58.495243902439,8976555,29.582,30.2,Latin America & Caribbean,Low income
HT,HTI,Haiti,1994,,55.940512195122,7674911,34.608,34.3,Latin America & Caribbean,Low income
HT,HTI,Haiti,2000,1378.79037095053,57.6760487804878,8549202,31.125,30.6,Latin America & Caribbean,Low income
HT,HTI,Haiti,2013,1686.73169405528,62.4011463414634,10431249,25.345,26.5,Latin America & Caribbean,Low income
HT,HTI,Haiti,2007,1507.27818703311,59.9773902439024,9556958,27.951,29,Latin America & Caribbean,Low income
HT,HTI,Haiti,2002,1367.54978058412,58.1993658536585,8834739,30.056,30.2,Latin America & Caribbean,Low income
HT,HTI,Haiti,2004,1344.57173466521,58.8209268292683,9119182,29.148,30.1,Latin America & Caribbean,Low income
HT,HTI,Haiti,2005,1390.70574611209,59.1784634146342,9263409,28.743,29.8,Latin America & Caribbean,Low income
HT,HTI,Haiti,2006,1442.97352710867,59.5674146341464,9409479,28.349,29.4,Latin America & Caribbean,Low income
HT,HTI,Haiti,1991,,54.9144146341464,7243391,36.525,37.5,Latin America & Caribbean,Low income
HT,HTI,Haiti,1992,,55.2559512195122,7386974,35.856,36.2,Latin America & Caribbean,Low income
HT,HTI,Haiti,1996,,56.5949512195122,7965548,33.442,32.8,Latin America & Caribbean,Low income
HT,HTI,Haiti,1997,,56.8929024390244,8111954,32.865,32.1,Latin America & Caribbean,Low income
HT,HTI,Haiti,1998,1326.83130635008,57.1690243902439,8258484,32.284,31.5,Latin America & Caribbean,Low income
HT,HTI,Haiti,1999,1359.44310694205,57.4262682926829,8404396,31.7,31,Latin America & Caribbean,Low income
HT,HTI,Haiti,2014,1738.91412296337,62.7474390243902,10572029,24.951,26,Latin America & Caribbean,Low income
HT,HTI,Haiti,2012,1614.08582057792,62.0333902439024,10288828,25.764,26.9,Latin America & Caribbean,Low income
HT,HTI,Haiti,2001,1372.49201027404,57.9297804878049,8692564,30.572,30.3,Latin America & Caribbean,Low income
